Country Name,Country Code,Indicator Name,Indicator Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Ecuador,ECU,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,0.614491288,0.67920437,0.730851128,0.810915111,0.669449356,0.68474031,0.74766673,1.01679186,1.791179076,2.904312942,4.123612979,4.418149311,7.813667273,5.700917199,8.522603502,7.667972116,8.277223291,4.619503636,4.6588226,5.920226616,5.177661142,4.925224518,3.766356974,2.7893961,2.738594814,3.40140949,3.281729148,3.596317496,4.130465006,6.912571088,5.596961768,4.722580633,4.389683623,4.067202097,3.848726958,2.714265776,3.191217712,3.029200927,1.901361678,1.14392298,0.776244071,
Ecuador,ECU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,22.1386408,24.68720706,25.99246675,21.12709065,17.09845344,19.77313302,19.90755986,35.01668691,52.49585634,48.92163,52.25698764,57.2738344,62.08718119,72.34842836,78.90813248,80.72251112,100.2681409,129.8493211,134.4550155,135.6725733,132.3865989,121.780136,110.4285995,99.00501215,84.80546601,71.97111522,70.73097737,67.35887618,69.82031904,104.0307785,91.21839385,70.34429279,68.29296855,61.10398013,56.76392348,49.12903307,43.4433693,40.68565329,32.736427,25.19188188,23.07812663,
Ecuador,ECU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,2.603870374,3.345203043,3.055327673,3.621073314,3.152522534,2.079917731,2.723058696,2.89820857,4.447524168,12.11345572,8.784174019,10.43542258,17.27842993,7.570873519,10.63879683,10.18439692,12.37810451,10.38791048,13.24651484,12.31640346,11.85060119,10.80794994,8.83879526,6.429114888,5.621004288,7.291563425,6.472521871,8.312748292,7.919139157,14.53666313,12.92502246,10.05400169,9.17173909,8.990066478,12.18632175,11.95392087,10.54716036,8.46500393,5.143803337,9.933282854,3.248804501,
Ecuador,ECU,GNI per capita (constant LCU),NY.GNP.PCAP.KN,799.2927102,812.8914174,851.3669953,849.0016507,824.1715795,857.6210087,851.4204602,872.8966256,910.4871673,936.7990024,950.5901089,1048.642756,1099.473371,1201.822415,1248.093045,1235.097176,1275.313703,1288.199209,1307.442541,1305.505035,1237.996425,1172.74279,1166.755309,1146.896792,1167.382251,1097.047546,1153.580962,1134.759725,1140.37405,1199.896508,1219.137449,1228.729815,1269.251907,1275.136055,1279.926797,1316.766899,1315.941355,1180.565223,1176.431978,1255.191805,1307.403981,1326.116268,1412.552998,1481.720157,1535.01033,1542.889279,1658.641236,1644.129745,1693.601443,
Ecuador,ECU,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,799.6936827,813.2992118,851.7940914,849.4275602,824.5850328,858.0512422,851.8475831,873.3345222,910.9439215,937.2689562,951.0669812,1049.168817,1100.024932,1202.425321,1248.719163,1235.716774,1275.953476,1288.845446,1308.098431,1306.159953,1238.617477,1173.331108,1167.340623,1147.472143,1167.967879,1097.59789,1154.159666,1135.328987,1140.946129,1200.498447,1219.749041,1229.346219,1269.888639,1275.775739,1280.568884,1317.427467,1316.601509,1181.157465,1177.022146,1255.821483,1308.059852,1326.781526,1413.261618,1482.463475,1535.780382,1543.663283,1659.473309,1644.954538,1694.451054,
"Egypt, Arab Rep.",EGY,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,99918,,,,,118251,126397,124263,127021,137045,,141375,165308,170904,,194929,211092,235586,373572,261613,279315,273055,288891,288939,291400,302916,356499,357000,345981,345828,352911,349182,354902,362679,373104,376698,368785,,382488,,
"Egypt, Arab Rep.",EGY,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,57986,58556,,62684,69470,,,,,,,,,,,,,,,,286797,,,,333706,369107,424586,433300,453967,473713,490647,480685,485186,487709,491752,488977,490526,,549344,,
"Egypt, Arab Rep.",EGY,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.864182408,4.25714951,4.969913973,5.065095304,5.33757674,5.429146525,5.781757549,6.134340579,5.819057499,5.473124852,5.248346663,5.277346268,4.927018841,4.809938412,4.835658753,4.656164646,
"Egypt, Arab Rep.",EGY,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21125525,
"Egypt, Arab Rep.",EGY,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,0.479835891,0.324613973,0.453593552,0.465759229,0.534705321,0.746230571,0.608066783,1.95521565,2.45491428,1.435366738,3.68002717,4.498641974,4.474274478,5.150321371,5.102866819,4.382398352,4.385051084,1.938649718,3.517034982,3.629867543,3.146480805,2.424007227,2.916661805,2.677285087,2.485922831,2.30953561,1.780683519,1.29342427,1.085368583,0.996817275,0.726944052,0.882925052,0.905502977,0.82161062,0.952477649,0.781801354,0.777786478,0.688716845,0.568700235,0.459906919,0.404053695,
"Egypt, Arab Rep.",EGY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,23.64810203,25.01120449,22.45342135,20.98051862,24.83648212,43.19648831,48.83319114,82.56653413,90.63161594,87.26564924,89.17600058,101.5511747,114.7629109,115.0552425,112.6089253,114.9903482,124.3261606,110.3439735,132.3959306,116.6584159,78.50514559,89.12048212,75.05144541,66.62368836,62.7687485,55.51440515,46.22774337,37.71895733,37.5281383,33.67464973,28.78820863,28.48806141,33.46935751,36.68423577,39.4691387,33.75120801,28.28892567,25.82452734,20.32245186,17.61034162,16.24062219,
"Egypt, Arab Rep.",EGY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,3.547459449,2.742759209,4.186959905,4.649249013,3.388007029,2.728606247,2.04911923,3.505625607,4.109542732,3.035600868,5.75766501,7.135989305,7.200038115,7.917727513,8.47251407,8.962277337,8.428838071,4.152425188,7.140097544,7.483597278,7.311548032,7.122968963,6.45296932,4.787913673,4.29883672,3.948353638,3.415569103,2.660128339,2.203968569,2.31377375,1.818229433,2.009531412,2.358973306,3.235013105,2.754300239,2.540426143,2.283250529,2.218271281,1.976049979,1.538600966,1.385559039,
"Egypt, Arab Rep.",EGY,GNI per capita (constant LCU),NY.GNP.PCAP.KN,913.3440761,968.8698424,1016.922366,1081.478163,1066.019181,1049.67382,1052.741133,1091.112467,1125.701065,1137.657254,1136.663911,1112.364418,1114.441976,1175.270787,1311.925897,1442.206779,1465.671077,1488.928091,1585.827238,1592.556865,1722.260721,1811.718138,1873.587244,1881.927772,1866.494431,2092.82916,2169.331685,2212.029182,2261.151556,2275.892123,2339.130353,2355.026711,2432.667123,2515.022608,2610.400649,2719.243388,2786.163121,2895.989339,2992.507495,3047.5233,3033.286559,3065.064012,3127.55674,3206.983308,3389.722551,3578.818598,3764.241745,3844.893584,3896.477573,
"Egypt, Arab Rep.",EGY,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,454.6469128,482.2866807,506.2063975,538.3411586,530.6459443,522.5095055,524.036361,543.1369485,560.3545559,566.3061403,565.8116712,553.7158029,554.7499755,585.0295073,653.0540622,717.9056358,729.5857584,741.1626986,789.3974207,792.7473127,857.3116532,901.8420109,932.6393836,936.7911546,929.1087042,1041.774224,1079.855861,1101.109938,1125.562207,1132.899807,1164.378706,1172.291639,1210.939695,1251.934834,1299.412376,1353.592413,1386.9039,1441.573496,1489.618567,1517.004485,1509.917681,1525.735949,1556.84375,1596.380924,1687.345365,1781.474112,1873.774554,1913.921646,1939.599266,
El Salvador,SLV,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22331,22649,24179,25813,27098,30474,31077,,
El Salvador,SLV,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16832,17199,18126,19101,19929,20484,22807,,
El Salvador,SLV,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.575021365,8.55346,8.51869,,10.19628,9.32941,,8.06495,8.55987,8.04251,8.76773,,,
El Salvador,SLV,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.979379532,,7.46311,,9.61355,8.91786,,9.17409,7.96631,9.37601,9.37607,,,
El Salvador,SLV,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21322666,,8.85712,,10.93674,10.97068,,15.05609,14.27017,13.87629,,,11.74206,
El Salvador,SLV,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.378617407,7.577885244,8.143000355,8.24838031,7.969735157,7.984530238,7.818866361,7.671929935,7.312566875,7.233056721,7.152230202,6.643415073,6.281055862,6.176100042,6.790571608,6.912188247,
El Salvador,SLV,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.47413724,
El Salvador,SLV,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,0.812235151,0.817198072,0.870555662,1.026895894,1.03640445,1.096702424,1.186014902,1.093082976,1.203148552,1.203698276,1.739662454,1.650485424,2.277378114,2.773371603,2.846575505,2.56837325,2.514522293,2.328297332,1.927564175,1.62485302,1.789586046,1.565756262,1.429419736,1.788835939,1.18475017,1.276488078,1.317356171,1.353672068,1.309983301,1.401331646,1.646185961,1.515312114,1.919461071,1.955024755,2.66003494,2.696708588,3.114657308,2.723681486,2.402191852,2.400172239,2.292619691,
El Salvador,SLV,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,16.24612737,17.53147631,20.14116173,17.13189926,22.09144671,22.35741326,20.7709328,24.82340238,29.58783049,25.89524383,26.10384758,33.86215963,43.98195249,51.68708059,51.9028076,50.24333682,50.95532162,51.77418738,49.0953333,48.93058638,45.6463512,42.18560649,38.71864213,28.20187452,26.2742333,26.67811911,27.56239787,28.77301226,27.58789899,30.27871385,34.6759214,38.98512451,40.80837141,55.01734867,55.51958228,56.18050014,56.10380352,49.52647634,49.14551152,49.43107253,53.17744639,
El Salvador,SLV,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,3.220631662,3.784411433,3.927052531,4.784398138,4.213607894,5.422388357,4.08713195,5.05700158,3.323297557,3.041072635,2.745031887,2.777687861,3.94060987,5.983460583,6.723342401,7.027640384,7.82879505,6.782323663,4.977537975,4.005921023,4.422474427,4.757368637,3.979568732,4.310406289,4.271676433,2.978330394,3.051551752,2.508190271,3.79633706,2.757615271,2.864091545,2.805017817,3.351540766,4.621379141,5.705763865,5.115102237,6.820788154,5.542074244,4.782801065,5.843419679,5.181792,
El Salvador,SLV,GNI per capita (constant LCU),NY.GNP.PCAP.KN,898.1381876,906.759297,960.4883434,979.8236486,1020.138378,1043.709301,1048.52931,1055.708014,1058.108817,1069.775569,1104.818718,1128.357423,1150.086533,1156.700083,1205.711495,1256.229899,1289.75214,1220.288898,1046.150425,918.4289659,843.3229131,843.0072889,843.500514,842.3969179,831.7733222,843.2325765,849.5579366,847.3723247,881.126404,897.4757362,956.6952927,1008.681919,1060.526926,1117.596288,1126.610349,1158.01753,1194.698861,1217.256557,1242.135545,1257.676737,1277.828948,1295.252929,1314.067222,1356.417532,1411.511935,1460.791672,1479.873713,1414.604772,1440.07605,
El Salvador,SLV,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,1567.893715,1582.94372,1676.739346,1710.493287,1780.871334,1822.019457,1830.433822,1842.965797,1847.156916,1867.523746,1928.699112,1969.790994,2007.723836,2019.269213,2104.829192,2193.019951,2251.540245,2130.277191,1826.280965,1603.315641,1472.201844,1471.650854,1472.511884,1470.58532,1452.039544,1472.044142,1483.086421,1479.270964,1538.195982,1566.737264,1670.117759,1760.871615,1851.378247,1951.005113,1966.741098,2021.569099,2085.604267,2124.983585,2168.415219,2195.545718,2230.725745,2261.143057,2293.987459,2367.91905,2464.0982,2550.1266,2583.438413,2469.497414,2513.963018,
Equatorial Guinea,GNQ,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,630,,,,,,770,647,664,,,,,,,,,,,1352,1381,,,,,1322,1691,1810,,2307,,,,,2900,3403,3131,
Equatorial Guinea,GNQ,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,165,,,,158,,,,,,,,,,,,,,588,,,,,858,894,,,,,,,,,,,
Equatorial Guinea,GNQ,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06594,,,,,,,,,,
Equatorial Guinea,GNQ,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85578,,,,,,,,,,
Equatorial Guinea,GNQ,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16746988,4.777142857,3.659851792,4.937432744,2.774914945,1.905203441,1.974663745,3.757743582,2.421388963,2.12730636,1.697619887,1.816281117,1.902634726,2.698953608,4.483112019,4.481417899,
Equatorial Guinea,GNQ,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209527.819,,,,,,,,,,,
Equatorial Guinea,GNQ,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.822747,,,,,,,,,,,
Eritrea,ERI,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163,3035,2895,3647,4954,5272,5583,5828,5476,,5576,6229,6668,7498,7691,8033,7942,7711,6933,7311,7802,7535,
Eritrea,ERI,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2095,2162,2193,2071,,2278,2501,2710,3097,3014,4058,4225,4188,4425,,5644,6413,
Eritrea,ERI,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.99741,11.90873,9.76299,8.36462,,,,,,,
Eritrea,ERI,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3865,35.0593,24.32842,14.77652,,,,,,,
Eritrea,ERI,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.82275,408.79455,617.32956,940.49337,,,,,,,
Eritrea,ERI,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.514367583,3.651953001,4.198735489,4.292891081,4.66727129,5.260338214,5.082017386,4.390475171,4.141312504,3.76426486,3.001180139,3.0501656,3.157097553,4.275319745,2.764885575,2.656100515,
Eritrea,ERI,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.78786847,
Eritrea,ERI,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025616258,,0.073903938,0.473571573,0.469627192,0.390962809,0.785275141,0.943563457,0.586705549,0.782904252,0.775027651,0.507614639,0.309509485,0.661447484,0.559036297,0.497685353,
Eritrea,ERI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.462989008,6.265565879,6.457375081,11.04241905,19.48898388,36.33826727,47.3042919,57.75325802,73.22357184,70.6006992,64.52134927,66.53327716,65.2755502,65.56390455,70.26178579,55.39199976,48.15288184,
Eritrea,ERI,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.025616258,0,0.073903938,0.473571573,0.469627192,0.468713783,0.885240477,1.332880488,1.264281318,1.729648797,1.856301417,1.023212732,0.436837888,1.138733255,1.171730945,1.066850091,
Eritrea,ERI,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2710304,779.458589,943.5278572,972.4686897,1025.447242,1088.51472,1087.105928,1055.366598,879.273813,917.6902534,902.7174217,840.836419,817.0863136,810.1238383,775.0626309,762.3395086,,,,
Eritrea,ERI,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9377568,153.2607219,185.5207737,191.2112529,201.6281389,214.0287556,213.7517524,207.5110198,172.8868489,180.4404656,177.4964387,165.3291123,160.6592576,159.2902638,152.3963684,149.8946898,,,,
Estonia,EST,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6580,,,,,8086,8616,8315,,,,,7516,5927,6141,6183,,
Estonia,EST,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11868,11896,14183,11098,,,11075,11938,11833,,,,,,11496,11272,10543,,
Estonia,EST,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88019,,17.93524,19.1593,18.79911,18.57731,19.42838,,19.71764,25.94009,,,
Estonia,EST,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17029,,24.74407,24.67542,25.81298,24.70545,23.07066,,23.56805,29.58884,,,
Estonia,EST,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.81502,,24.20014,24.1378,21.67555,17.58431,18.37182,,20.53063,22.1165,,,
Estonia,EST,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.320631004,6.576833161,6.186976543,5.555372107,5.856260414,5.287376596,4.856496355,4.84825273,4.993362464,4.993348361,4.993249739,4.989365833,5.100744272,5.938801045,6.743894332,6.032152716,
Estonia,EST,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46008.20764,46067.63532,49604.75713,52838.32845,57528.28973,62046.94019,62250.81299,67233.96826,72431.33317,78541.72396,83880.80098,90204.80477,100267.7867,109587.2808,114715.7508,110946.88,99233.36809,100317.9466,
Estonia,EST,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734.663057,2738.195354,2948.436892,3140.635817,3419.400509,3687.982727,3700.10064,3996.29237,4305.216419,4668.409441,4985.756658,5361.646536,5959.776006,6513.713608,6818.542643,6594.526272,5898.291622,5962.757443,
Ethiopia,ETH,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,13514,15196,17200,18646,20851,24469,26152,28816,29079,30687,33322,37854,42347,46622,48178,50922,56684,58400,65993,65450,68370,68399,69743,75736,83113,89189,92775,109487,,86833,,,,,,,,214811,234215,252232,
Ethiopia,ETH,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,4885,5544,6054,6922,,,,,,,,,,,14698,15861,,19376,21983,,23319,23705,22600,22470,23605,25984,,13109,,,,,,,,,,79962,81887,97660,
Ethiopia,ETH,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16389,
Ethiopia,ETH,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.84323,
Ethiopia,ETH,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02186,
Ethiopia,ETH,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.894974238,3.676575472,3.968266412,4.497711111,4.452073408,4.29951506,4.731557737,4.713237282,4.910367927,4.330628005,4.111320708,4.182994751,4.780793609,4.313519675,4.433389693,4.899707473,
Ethiopia,ETH,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34683022,
Ethiopia,ETH,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,0.420267527,0.505326263,0.479624273,0.579885049,0.524608407,0.624805658,0.663147897,0.890709132,0.75453919,0.489766168,0.343039078,0.337411629,0.339775575,0.65009573,0.833519749,0.654644993,0.53967262,0.629156168,0.737896025,0.655156523,0.771306993,0.476989496,0.533760597,0.494222204,0.436710468,0.326845954,0.230496317,0.149128523,0.130101259,0.209681692,
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,25.36225019,42.92477498,45.29411385,52.67680721,55.59422032,63.06700364,70.9409295,71.70954707,69.47829696,71.94988582,68.73574318,66.76971267,112.118048,148.2945923,136.8026017,119.5791763,114.7446243,129.4545043,71.47273505,67.6755812,70.68604192,84.44417338,85.86903789,66.69042926,50.59249371,15.05314728,13.39080826,10.79810376,15.75639058,24.12536089,
Ethiopia,ETH,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,0.797048657,0.991961945,1.266087457,1.622308299,1.693644903,2.30562854,2.393859861,2.875011557,2.68950135,1.965481366,1.037937229,0.781812656,1.096098999,1.651880904,2.049221794,4.122777563,1.136874081,1.486923736,2.004178082,1.698591352,2.250784925,1.103130147,1.089499641,1.010715687,0.761252486,0.917917564,0.679908173,0.417999437,0.323390709,0.647921087,
Ethiopia,ETH,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,1154.742735,1132.732762,1187.835822,1116.291014,959.0592839,1018.850845,1121.739943,1089.937336,1049.557504,1044.763065,937.7612737,827.1525552,900.47864,898.9682859,927.9388332,1015.664715,1011.731604,952.6649751,977.0165858,1008.855553,1065.808045,1056.058986,1005.243207,1116.019648,1222.604522,1324.658546,1448.206507,1569.600537,1667.31533,1793.883088,
